;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
26383;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;293;38;0;28;60;47;0;0;0;0;3;0;0;0;0;0,0;34;3;0;0;0;0;13,0;77,51;238;0,0;0,0;363;7;123;65;121;135;42;0;3;0;0,0;5,5;5,5;0,0;0,0;0,0;2,75;4;2;0;0;0,6;0;0;0,0;3,35;1;2,75;1,5;180 days 00:00:00.000000000
26460;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;41;9;0;5;5;17;0;0;0;0;0;0;0;0;0;0,0;7;2;0;0;0;0;0,0;64,16;12;0,0;0,0;16;3;13;6;9;1;0;0;2;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;3;0;0;0,7;0;0;0,0;2,625;1;1,925;1,75;180 days 00:00:00.000000000
26877;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;104;12;0;16;27;45;0;0;3;0;3;0;9;1;0;0,0;42;3;0;3;0;0;4,0;82,2;109;0,0;0,0;114;28;57;36;35;39;4;1;3;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;5;0;0;1,0;6;0;1,5;3,875;1;1,375;2,5;180 days 00:00:00.000000000
26918;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;93;3;2;10;19;20;0;0;0;1;0;0;20;3;0;1,0;76;4;0;2;0;0;5,0;68,48;131;1,0;1,0;155;9;79;27;32;86;10;1;4;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;5;0;1,5;5;0;1,25;5,5;0;2,75;3,75;180 days 00:00:00.000000000
27043;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;212;7;0;4;7;14;0;0;1;0;1;0;15;2;0;4,0;18;4;0;1;0;0;1,0;65,22;37;4,0;4,0;46;16;31;22;13;11;0;1;4;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;5;5;5;0;1,5;4;0;1,0;3,325;1;0,825;3,75;180 days 00:00:00.000000000
27082;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;238;20;0;0;0;5;0;0;0;0;0;0;21;3;0;0,0;9;2;0;3;0;0;1,0;72,92;21;0,0;0,0;42;0;31;11;11;20;0;1;2;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;5;0;0;0,9;3;0;0,75;3,575;1;1,925;2,25;180 days 00:00:00.000000000
27623;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;221;6;0;2;2;15;0;0;0;1;0;0;0;0;0;0,0;3;1;0;0;0;0;0,0;39,04;4;0,0;0,0;7;1;5;5;1;1;0;0;1;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;4;0;0;0;0,4;0;0;0,0;2,6;1;2,2;1,0;180 days 00:00:00.000000000
27831;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;306;21;0;0;2;5;0;0;0;0;1;0;14;2;0;15,0;18;3;0;2;0;0;1,0;80,54;32;15,0;15,0;44;4;33;9;9;26;0;1;3;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;3;0;0;0,7;4;0;1,0;3,625;1;1,925;1,75;180 days 00:00:00.000000000
27846;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;48;4;0;11;13;25;0;0;0;3;0;0;10;1;0;13,0;20;3;0;2;0;0;4,0;68,79;113;13,0;13,0;115;20;68;55;36;24;0;1;3;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;3;2;0;0,9;6;0;1,5;4,05;0;1,65;2,25;180 days 00:00:00.000000000
27870;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;231;17;0;4;4;8;0;0;0;2;0;0;21;3;0;6,0;24;4;0;1;0;0;3,0;66,86;74;6,0;6,0;100;20;56;23;27;48;2;1;4;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;0;5;0;0,8;5;0;1,25;4,8;0;2,75;2,0;180 days 00:00:00.000000000
28093;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;260;56;0;17;36;51;0;0;0;0;3;0;8;1;0;0,0;36;3;0;2;0;0;4,0;74,24;46;0,0;0,0;114;22;65;56;37;19;2;1;3;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;5;0;0;1,0;5;0;1,25;3,625;1;1,375;2,5;180 days 00:00:00.000000000
28239;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;283;7;0;3;3;8;0;0;0;2;0;0;10;1;0;3,0;20;3;0;1;0;0;3,0;68,3;50;3,0;3,0;78;13;60;26;18;34;0;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;3;4;0;1,1;4;0;1,0;4,85;0;2,75;2,75;180 days 00:00:00.000000000
28276;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;353;9;0;1;3;9;0;0;0;0;0;0;20;3;0;0,0;12;3;0;1;0;0;2,0;82,41;2;0,0;0,0;77;15;67;21;13;43;0;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;3;0;0;0,7;5;0;1,25;4,7;0;2,75;1,75;180 days 00:00:00.000000000
28656;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;34;7;0;4;5;20;0;0;0;0;0;0;23;3;0;7,0;34;3;0;2;0;0;4,0;78,3;93;7,0;7,0;129;27;77;51;30;47;1;1;3;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;5;5;0;0;1,0;6;0;1,5;4,15;0;1,65;2,5;180 days 00:00:00.000000000
28771;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;348;2;0;2;11;10;0;0;0;0;4;0;19;3;0;4,0;18;3;0;3;0;0;2,0;75,6;52;4,0;4,0;58;3;43;12;18;28;0;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;5;0;0;0,9;3;0;0,75;4,4;0;2,75;2,25;180 days 00:00:00.000000000
29106;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;15;5;0;5;5;24;0;0;0;1;0;0;0;4;0;0,0;11;3;0;2;0;0;2,0;75,83;47;0,0;0,0;52;8;45;14;20;11;7;1;3;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;3;3;5;0;1,1;6;0;1,5;4,8;0;2,2;2,75;180 days 00:00:00.000000000
29219;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;168;8;0;0;0;7;0;0;0;0;0;0;0;0;0;0,0;6;1;0;0;0;0;1,0;89,36;0;0,0;0,0;50;6;37;6;24;19;1;0;1;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;0;3;0;0;0,3;0;0;0,0;2,5;1;2,2;0,75;180 days 00:00:00.000000000
29510;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;30;6;0;0;0;7;0;0;0;0;0;0;21;3;0;6,0;6;1;0;1;0;0;0,0;88,03;6;6,0;6,0;19;7;12;7;4;7;1;1;1;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;0;5;0;0;0,5;5;0;1,25;4,5;0;2,75;1,25;180 days 00:00:00.000000000
29887;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;206;5;0;3;3;18;0;0;0;1;0;0;22;3;0;1,0;9;2;0;1;0;0;0,0;67,88;0;1,0;1,0;12;7;11;3;2;7;0;1;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;5;0;0;1,0;5;0;1,25;3,625;1;1,375;2,5;180 days 00:00:00.000000000
29949;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;105;26;0;2;6;22;0;0;2;0;1;0;23;3;0;1,0;5;2;0;2;0;0;1,0;65,1;9;1,0;1,0;46;5;33;13;15;16;2;1;2;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;5;0;0;0,9;6;0;1,5;4,05;0;1,65;2,25;180 days 00:00:00.000000000
30080;Biologia;2014.1;4;Didática;44;2013-12-31 21:00:00;2014-06-29 21:00:00;272;18;0;7;8;19;0;0;1;0;0;0;13;2;0;8,0;17;4;0;2;0;0;2,0;76,21;8;8,0;8,0;65;11;38;16;34;15;0;1;4;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;5;5;5;0;1,5;6;0;1,5;4,925;0;1,925;3,75;180 days 00:00:00.000000000
46;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;91;3;0;7;9;17;0;0;0;2;0;0;0;4;0;4,0;15;5;0;10;0;0;2,0;63,38;10;4,0;4,0;71;16;49;13;13;38;7;1;5;2;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;5;0;0;0,8;5;0;1,25;4,8;0;2,75;2,0;180 days 00:00:00.000000000
802;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;372;28;0;3;3;11;0;0;0;1;0;0;10;1;0;30,0;53;3;0;2;0;0;8,0;64,99;200;30,0;30,0;212;40;82;73;70;69;0;1;3;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;3;5;4;0;1,2;5;0;1,25;4,65;0;2,2;3,0;180 days 00:00:00.000000000
1469;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;256;29;0;4;5;17;0;0;1;1;1;0;21;3;0;8,0;7;3;0;1;0;0;1,0;79,44;35;8,0;8,0;38;4;26;19;12;7;0;1;3;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;5;5;4;0;1,4;5;0;1,25;4,575;0;1,925;3,5;180 days 00:00:00.000000000
1564;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
1597;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;366;28;0;3;3;11;0;0;0;0;0;0;0;0;0;0,0;28;2;0;0;0;0;1,0;71,83;12;0,0;0,0;42;8;26;6;32;4;0;0;2;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;5;0;0;0,9;0;0;0,0;2,55;1;1,65;2,25;180 days 00:00:00.000000000
1680;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;196;34;0;18;18;36;0;0;0;0;0;0;11;1;0;0,0;9;2;0;1;0;0;2,0;79,07;11;0,0;0,0;69;7;44;29;22;17;1;1;2;0;0,0;3,3;3,3;0,0;0,0;0,0;1,65;5;0;0;0;0,5;5;0;1,25;3,4;1;1,65;1,25;180 days 00:00:00.000000000
1848;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;105;26;0;2;6;22;0;0;3;0;1;0;23;3;0;1,0;7;3;0;2;0;0;1,0;65,1;9;1,0;1,0;46;5;33;13;15;16;2;1;3;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;5;4;0;0;0,9;6;0;1,5;4,325;0;1,925;2,25;180 days 00:00:00.000000000
2564;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;227;28;0;7;7;12;0;0;1;2;0;0;10;1;0;3,0;26;5;1;2;0;0;2,0;72,13;21;3,0;3,0;65;12;47;52;10;3;0;1;5;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;5;3;3;0;1,1;6;0;1,5;5,075;0;2,475;2,75;180 days 00:00:00.000000000
2796;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;204;16;0;3;3;15;0;0;0;2;0;0;18;3;0;4,0;8;3;0;1;0;0;0,0;77,17;13;4,0;4,0;18;4;17;5;7;5;1;1;3;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;4;4;5;0;1,3;0;0;0,0;2,4;1;1,1;3,25;180 days 00:00:00.000000000
3306;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;3;4;0;0;0;7;0;0;0;0;0;0;20;3;0;4,0;8;3;0;3;0;0;2,0;76,46;29;4,0;4,0;58;13;22;20;9;29;0;1;3;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;3;5;5;0;1,3;4;0;1,0;3,95;1;1,65;3,25;180 days 00:00:00.000000000
3361;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;221;6;0;2;2;15;0;0;0;1;0;0;0;0;0;0,0;2;1;0;0;0;0;0,0;39,02;4;0,0;0,0;7;1;5;5;1;1;0;0;1;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;0;0;0;0,3;0;0;0,0;3,05;1;2,75;0,75;180 days 00:00:00.000000000
3810;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;367;6;0;1;1;8;0;0;0;0;0;0;8;1;0;1,0;17;4;0;1;0;0;1,0;79,44;35;1,0;1,0;37;1;33;29;7;1;0;1;4;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;4;5;4;0;1,3;6;0;1,5;5,275;0;2,475;3,25;180 days 00:00:00.000000000
4159;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;85;13;0;0;0;19;0;0;0;0;0;0;0;0;0;0,0;3;1;0;0;0;0;1,0;54,29;18;0,0;0,0;31;4;25;7;12;12;0;0;1;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;0;0;0;0,4;0;0;0,0;2,325;1;1,925;1,0;180 days 00:00:00.000000000
4226;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;168;8;0;0;0;7;0;0;0;0;0;0;0;0;0;0,0;5;1;0;0;0;0;1,0;89,34;0;0,0;0,0;50;5;37;6;24;19;1;0;1;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;0;5;0;0;0,5;0;0;0,0;3,25;1;2,75;1,25;180 days 00:00:00.000000000
4393;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;41;9;0;5;5;17;0;0;0;1;0;0;0;0;0;0,0;4;2;0;0;0;0;0,0;64,19;12;0,0;0,0;16;2;13;6;9;1;0;0;2;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;3;5;0;0;0,8;0;0;0,0;3,275;1;2,475;2,0;180 days 00:00:00.000000000
4775;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;271;5;0;0;0;9;0;0;0;1;0;0;0;4;0;4,0;12;2;0;5;0;0;3,0;56,83;16;4,0;4,0;92;12;56;23;33;33;3;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;5;0;0;0,9;5;0;1,25;4,9;0;2,75;2,25;180 days 00:00:00.000000000
4851;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;13;13;0;8;13;33;0;0;1;2;3;0;22;3;0;3,0;22;2;0;10;0;0;2,0;61,31;22;3,0;3,0;66;15;41;16;12;38;0;1;2;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;5;3;0;0;0,8;5;0;1,25;3,15;1;1,1;2,0;180 days 00:00:00.000000000
5371;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;265;33;0;5;5;11;0;0;0;0;0;0;10;1;0;0,0;9;1;0;1;0;0;1,0;60,09;25;0,0;0,0;45;4;34;26;10;5;4;1;1;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;0;0;0;0,4;3;0;0,75;2,8;1;1,65;1,0;180 days 00:00:00.000000000
5468;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;138;5;0;0;0;7;0;0;0;2;0;0;18;3;0;14,0;21;3;0;1;0;0;2,0;61,6;65;14,0;14,0;68;19;44;16;35;17;0;1;3;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;4;5;5;0;1,4;6;0;1,5;5,1;0;2,2;3,5;180 days 00:00:00.000000000
5526;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;195;5;0;3;3;4;0;0;0;0;0;0;17;2;0;0,0;9;2;0;2;0;0;1,0;56,41;4;0,0;0,0;33;1;23;3;19;11;0;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;4;0;0;0,9;5;0;1,25;4,9;0;2,75;2,25;180 days 00:00:00.000000000
6086;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;230;4;0;5;14;31;0;0;0;0;3;0;15;2;0;0,0;11;2;0;5;0;0;5,0;73,32;75;0,0;0,0;134;9;72;34;61;39;0;1;2;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;5;0;0;0,9;6;0;1,5;4,325;0;1,925;2,25;180 days 00:00:00.000000000
6682;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;89;20;0;5;8;30;0;0;1;0;0;0;0;0;0;0,0;6;2;0;0;0;0;1,0;60,24;27;0,0;0,0;39;4;26;5;21;13;0;0;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4;0;0;0;0,4;0;0;0,0;0,4;1;0,0;1,0;180 days 00:00:00.000000000
6937;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;26;19;0;5;5;21;0;0;1;1;0;0;9;1;0;0,0;10;2;0;2;0;0;1,0;52,96;26;0,0;0,0;50;14;35;12;7;28;3;1;2;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;5;3;0;0;0,8;4;0;1,0;3,725;1;1,925;2,0;180 days 00:00:00.000000000
7036;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;88;4;0;0;0;8;0;0;0;0;0;0;0;0;0;0,0;9;3;0;0;0;0;0,0;86,24;6;0,0;0,0;13;3;7;4;3;6;0;0;3;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;5;0;0;0;0,5;0;0;0,0;1,325;1;0,825;1,25;180 days 00:00:00.000000000
7297;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;145;27;0;0;0;17;0;0;0;0;0;0;10;1;0;34,0;14;3;0;2;0;0;1,0;79,65;19;34,0;34,0;47;15;33;7;25;9;6;1;3;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;3;5;0;0;0,8;2;0;0,5;3,775;1;2,475;2,0;180 days 00:00:00.000000000
7586;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;66;7;0;3;3;11;0;0;0;2;0;0;11;1;0;0,0;10;4;0;1;0;0;1,0;75,33;12;0,0;0,0;37;9;24;8;9;20;0;1;4;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;5;4;5;0;1,4;4;0;1,0;3,225;1;0,825;3,5;180 days 00:00:00.000000000
7616;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;23;33;0;2;2;17;0;0;0;1;0;0;21;3;0;1,0;10;3;0;2;0;0;1,0;69,48;13;1,0;1,0;41;8;33;12;12;9;8;1;3;1;1,65;0,0;1,65;0,0;0,0;0,0;0,825;4;4;0;0;0,8;5;0;1,25;2,875;1;0,825;2,0;180 days 00:00:00.000000000
7683;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;140;44;0;2;2;9;0;0;0;3;0;0;19;3;0;15,0;20;4;0;2;0;0;6,0;48,98;10;15,0;15,0;166;16;120;44;37;77;8;1;4;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;5;5;0;0;1,0;5;0;1,25;4,725;0;2,475;2,5;180 days 00:00:00.000000000
7913;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;241;2;0;4;5;11;0;0;0;0;1;0;20;3;0;4,0;18;3;0;1;0;0;3,0;74,52;32;4,0;4,0;83;5;56;12;18;52;1;1;3;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;3;4;0;0;0,7;6;0;1,5;4,4;0;2,2;1,75;180 days 00:00:00.000000000
7972;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;93;3;3;10;19;20;0;0;3;1;0;0;11;1;0;0,0;71;6;1;2;0;0;5,0;71,15;131;0,0;0,0;155;10;79;27;32;86;10;1;6;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;0;0;1,0;4;0;1,0;4,75;0;2,75;2,5;180 days 00:00:00.000000000
8079;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;159;7;0;11;19;39;0;0;0;0;2;0;22;3;0;1,0;5;0;0;1;0;0;2,0;0,0;9;1,0;1,0;75;10;50;29;8;38;0;1;0;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;0;0;0;0;0,0;6;0;1,5;3,15;1;1,65;0,0;180 days 00:00:00.000000000
8213;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;378;41;0;16;40;37;0;0;0;2;3;0;13;2;0;21,0;46;4;0;2;0;0;4,0;66,85;47;21,0;21,0;124;30;71;25;34;59;6;1;4;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;4;4;0;1,3;4;0;1,0;5,05;0;2,75;3,25;180 days 00:00:00.000000000
8274;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;284;21;0;0;0;9;0;0;2;0;0;0;19;3;0;0,0;12;2;0;2;0;0;1,0;74,31;20;0,0;0,0;34;9;21;5;10;19;0;1;2;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;5;0;0;0,9;3;0;0,75;3,3;1;1,65;2,25;180 days 00:00:00.000000000
8409;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;124;4;0;2;2;8;0;0;0;0;0;0;1;4;0;1,0;8;2;0;1;0;0;0,0;59,79;2;1,0;1,0;23;3;17;5;9;8;1;1;2;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;5;5;0;0;1,0;0;0;0,0;3,475;1;2,475;2,5;180 days 00:00:00.000000000
8692;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;48;4;0;11;13;25;0;0;0;2;0;0;10;1;0;13,0;15;3;0;1;0;0;4,0;72,56;113;13,0;13,0;115;17;68;55;36;24;0;1;3;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;4;4;4;0;1,2;6;0;1,5;4,9;0;2,2;3,0;180 days 00:00:00.000000000
8852;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;24;38;0;1;2;19;0;0;2;0;0;0;9;1;0;2,0;10;2;0;1;0;0;1,0;69,93;31;2,0;2,0;48;7;39;7;16;25;0;1;2;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;3;0;0;0,7;6;0;1,5;3,85;1;1,65;1,75;180 days 00:00:00.000000000
8997;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;121;68;0;0;0;7;0;0;0;1;0;0;23;3;0;0,0;33;3;0;4;0;0;5,0;61,02;141;0,0;0,0;144;14;75;24;42;63;15;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;0;0;1,0;4;0;1,0;4,75;0;2,75;2,5;180 days 00:00:00.000000000
9187;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;30;6;0;0;0;7;0;0;0;0;0;0;20;3;0;4,0;5;1;0;1;0;0;0,0;88,03;6;4,0;4,0;19;6;12;7;4;7;1;1;1;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;0;4;0;0;0,4;4;0;1,0;4,15;0;2,75;1,0;180 days 00:00:00.000000000
9272;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;356;10;0;2;3;5;0;0;0;0;0;0;13;2;0;15,0;11;2;0;2;0;0;1,0;74,01;15;15,0;15,0;45;1;28;8;20;16;1;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;5;0;0;0,8;5;0;1,25;4,8;0;2,75;2,0;180 days 00:00:00.000000000
9873;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;137;24;0;0;0;8;0;0;0;1;0;0;14;2;0;0,0;11;3;0;1;0;0;2,0;75,01;10;0,0;0,0;60;10;51;10;31;19;0;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;4;4;0;1,2;4;0;1,0;4,95;0;2,75;3,0;180 days 00:00:00.000000000
9990;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;386;10;0;0;0;20;0;0;0;0;0;0;19;3;0;30,0;5;2;0;1;0;0;0,0;67,32;5;30,0;30,0;13;5;10;3;4;5;1;1;2;0;0,0;2,75;2,75;0,0;0,0;0,0;1,375;3;5;0;0;0,8;5;0;1,25;3,425;1;1,375;2,0;180 days 00:00:00.000000000
10039;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;223;15;0;1;1;9;0;0;0;0;0;0;17;2;0;8,0;15;3;0;2;0;0;1,0;77,21;31;8,0;8,0;50;1;37;3;7;40;0;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;5;0;0;0,8;5;0;1,25;4,8;0;2,75;2,0;180 days 00:00:00.000000000
10539;Biologia;2014.1;4;Filosofia da Educação;45;2013-12-31 21:00:00;2014-06-29 21:00:00;219;5;0;0;0;15;0;0;2;1;0;0;0;0;0;0,0;6;2;0;0;0;0;0,0;64,26;8;0,0;0,0;20;4;11;2;18;0;0;0;2;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;4;0;0;0,8;0;0;0,0;2,725;1;1,925;2,0;180 days 00:00:00.000000000
