;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
16567;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;-182 days +00:00:00.000000000
17328;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;4,0;0,0;4,0;0,0;0,0;0,0;2,0;7;0;7;0;1,4;0;0;0,0;3,4;1;2,0;3,5;-182 days +00:00:00.000000000
18354;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7;0;0;0;0,7;0;0;0,0;0,7;1;0,0;1,75;-182 days +00:00:00.000000000
19243;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;2,0;0,0;2,0;0,0;0,0;0,0;1,0;7;0;0;0;0,7;0;0;0,0;1,7;1;1,0;1,75;-182 days +00:00:00.000000000
19476;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;-182 days +00:00:00.000000000
19825;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;2,0;0,0;2,0;0,0;0,0;0,0;1,0;6;0;0;0;0,6;0;0;0,0;1,6;1;1,0;1,5;-182 days +00:00:00.000000000
20734;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;-182 days +00:00:00.000000000
21089;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;-182 days +00:00:00.000000000
21670;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6;0;0;0;0,6;0;0;0,0;0,6;1;0,0;1,5;-182 days +00:00:00.000000000
22215;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;-182 days +00:00:00.000000000
